id,name,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_per_person
33498032,"Beautiful Private apartment, Sunset Park Brooklyn",Connie,Brooklyn,Sunset Park,40.64849,-74.00277,Entire home/apt,130,2,8,2019-06-30 00:00:00,2.55,1,19,43.33
33498743,Trendy and Modern Room in Bushwick,Ronen,Brooklyn,Bushwick,40.70151,-73.92293,Private room,70,5,0,No Review,0.0,1,0,11.67
33499489,Room In Manhattan Close to Everything,Medena,Manhattan,Hell's Kitchen,40.76808,-73.98625,Private room,89,2,11,2019-07-01 00:00:00,3.51,2,54,29.67
33500292,Close to JFK,Modupe,Queens,Springfield Gardens,40.68831,-73.75141,Private room,42,3,10,2019-07-06 00:00:00,3.09,3,352,10.5
33500813,Upper East Fun and Sunny 1B1B Very Close to Subway,Stephen,Manhattan,East Harlem,40.78499,-73.94588,Entire home/apt,159,1,15,2019-07-06 00:00:00,5.11,1,152,79.5
33505047,Cozy Private Bedroom in Manhattan,James Cem,Manhattan,Harlem,40.82004,-73.94622,Private room,70,2,5,2019-06-15 00:00:00,1.65,1,1,23.33
33505762,THE WHITE HOUSE BEDROOM 3,Dennis/Norma,Bronx,Port Morris,40.80074,-73.91574,Private room,50,3,2,2019-05-04 00:00:00,0.81,1,350,12.5
33509538,WALK TO FREE SI FERRY FROM FURNISHED STUDIO APT,Neil,Staten Island,St. George,40.64015,-74.08127,Entire home/apt,99,3,4,2019-06-28 00:00:00,2.31,1,326,24.75
33510678,COZY&CHARMING ROOM - CLOSE TO MANHATTAN,Alaor,Queens,Long Island City,40.75961,-73.93366,Private room,50,5,0,No Review,0.0,1,0,8.33
33511856,Large Beautiful Apartment in Peter Cooper Village,Joshua,Manhattan,Stuyvesant Town,40.73351,-73.97798,Entire home/apt,130,60,0,No Review,0.0,1,243,2.13
33512307,Cozy Studio in Queens zZZ,Shahrath,Queens,Woodside,40.74239,-73.9018,Entire home/apt,99,3,9,2019-06-26 00:00:00,2.93,1,236,24.75
33512766,STEINWAY..The heart of Astoria,Bidhya,Queens,Astoria,40.7577,-73.91728,Private room,60,2,6,2019-05-10 00:00:00,1.94,1,333,20.0
33513077,Large Room in Brownstone Townhouse  (2nd fl),Emilie,Brooklyn,Bedford-Stuyvesant,40.68211,-73.92695,Private room,90,5,2,2019-05-11 00:00:00,0.76,2,71,15.0
33514031,Cozy NoHo Studio Apartment,Lori,Manhattan,NoHo,40.72493,-73.99318,Entire home/apt,106,7,2,2019-05-19 00:00:00,0.94,1,3,13.25
33514079,New Furnished Modern Two-Bedroom Apartment,Jessica,Queens,Astoria,40.75744,-73.91839,Entire home/apt,115,30,1,2019-05-31 00:00:00,0.77,1,311,3.71
33514118,Close to city in trendy Queens! Females only,Linda,Queens,Elmhurst,40.72688,-73.87861,Private room,38,1,6,2019-06-19 00:00:00,2.34,1,36,19.0
33514962,中城西豪华客厅!,Wang,Manhattan,Hell's Kitchen,40.76695,-73.99103,Private room,69,4,0,No Review,0.0,1,57,13.8
33515695,Private Room near to Manhattan,Lidu,Queens,Astoria,40.76799,-73.90995,Private room,65,1,6,2019-04-29 00:00:00,1.96,1,31,32.5
33515760,Cozy vibes next to Prospect Park/Botanical Gardens,Ronni,Brooklyn,Prospect-Lefferts Gardens,40.66277,-73.9574,Private room,75,2,7,2019-06-19 00:00:00,3.23,1,111,25.0
33516105,Bright and Spacious East Village Apartment,Ranita,Manhattan,East Village,40.72344,-73.98479,Entire home/apt,250,30,0,No Review,0.0,2,221,8.06
33516720,Chic modern 1 bedroom apartment in Astor Place,Javier,Manhattan,East Village,40.7299,-73.98979,Entire home/apt,275,3,2,2019-06-12 00:00:00,0.7,1,123,68.75
33519749,Cozy And Stylish Modern Home,Yien,Staten Island,New Brighton,40.64098,-74.0935,Entire home/apt,249,2,8,2019-06-22 00:00:00,2.58,1,241,83.0
33520202,"Spacious apt, New building in trendy Bushwick!",Tamara,Brooklyn,Bushwick,40.7042,-73.92719,Entire home/apt,147,2,0,No Review,0.0,1,0,49.0
33520254,Sunny 1 Bedroom Apt in Bed-Stuy Brownstone,Kirby,Brooklyn,Bedford-Stuyvesant,40.69318,-73.95054,Entire home/apt,110,14,0,No Review,0.0,1,0,7.33
33520773,Crown Heights Studio,Marion,Brooklyn,Crown Heights,40.67144,-73.92496,Entire home/apt,90,3,3,2019-05-06 00:00:00,1.18,1,7,22.5
33521183,"Massive, Incredible Brand New East Village Loft",Dustin,Manhattan,East Village,40.72735,-73.98917,Private room,62,30,0,No Review,0.0,9,325,2.0
33523404,Bedroom in Soho for working professional,Noah,Manhattan,SoHo,40.72029,-74.00033,Private room,67,30,0,No Review,0.0,1,50,2.16
33523503,Comfortable master room in Brooklyn close to train,Vitória,Brooklyn,Bedford-Stuyvesant,40.67723,-73.91256,Private room,58,2,6,2019-06-01 00:00:00,2.47,5,213,19.33
33523616,Nightly or long sublet. (12x12 room in 2BR),Fagan,Brooklyn,Bushwick,40.70723,-73.92066,Private room,120,2,0,No Review,0.0,2,0,40.0
33523818,STOP n SLEEP Large - LGA LaGuardia Airport and JFK,Noel,Queens,East Elmhurst,40.75985,-73.88294,Private room,39,1,8,2019-05-10 00:00:00,2.58,4,210,19.5
33524882,Chic+Charming Soho Loft Apartment [True 1BR],Sophia,Manhattan,SoHo,40.72347,-74.00463,Entire home/apt,235,1,3,2019-06-04 00:00:00,1.25,1,34,117.5
33524910,Manhattan Treasure (Harlem Find),Dee,Manhattan,Harlem,40.8026,-73.95829,Entire home/apt,182,2,5,2019-07-06 00:00:00,5.0,1,19,60.67
33524941,The New Harlemites,Eric,Manhattan,Harlem,40.81325,-73.9398,Entire home/apt,150,3,6,2019-05-21 00:00:00,2.31,1,25,37.5
33526039,One bedroom apartment in mid-town,Francesco,Manhattan,Murray Hill,40.74535,-73.9764,Entire home/apt,120,2,6,2019-06-30 00:00:00,1.94,1,0,40.0
33526710,"1 Bedroom studio 15Mins from JFK,30 mins by carLGA",Lisa,Brooklyn,East New York,40.66155,-73.88916,Entire home/apt,100,2,4,2019-07-05 00:00:00,4.0,1,96,33.33
33527195,Entire Luxurious Condominium Near JFK Airport,Giovanina,Queens,Jamaica,40.67138,-73.77238,Entire home/apt,90,1,7,2019-05-28 00:00:00,2.66,1,0,45.0
33527468,Sonder | Stock Exchange | Pristine Studio + Lounge,Sonder (NYC),Manhattan,Financial District,40.70604,-74.01021,Entire home/apt,194,2,3,2019-06-03 00:00:00,1.27,327,303,64.67
33527634,Best of Brooklyn: Prospect Park,Josephine,Brooklyn,Prospect Heights,40.67323,-73.96863,Entire home/apt,145,3,1,2019-06-04 00:00:00,0.86,1,45,36.25
33527998,Sonder | Stock Exchange | Relaxed 1BR + Lounge,Sonder (NYC),Manhattan,Financial District,40.70747,-74.01226,Entire home/apt,247,2,9,2019-06-14 00:00:00,3.42,327,272,82.33
33528078,Sunny Bedroom in Ridgewood/Bushwick,Adham,Queens,Ridgewood,40.70622,-73.90641,Private room,50,1,13,2019-06-24 00:00:00,4.53,2,5,25.0
33528090,Sonder | 21 Chelsea | Vibrant 1BR + Rooftop,Sonder (NYC),Manhattan,Chelsea,40.7425,-73.99443,Entire home/apt,260,29,0,No Review,0.0,327,365,8.67
33528101,Sunlit Bedroom with Private Terrace - Williamsburg,Kelvin,Brooklyn,Williamsburg,40.70652,-73.94541,Private room,80,1,2,2019-05-19 00:00:00,0.65,1,0,40.0
33528376,Spacious Williamsburg Duplex w/ Private Patio,Chelsea,Brooklyn,Williamsburg,40.70855,-73.94992,Entire home/apt,210,2,0,No Review,0.0,1,3,70.0
33528511,bellissima stanza privata  in east harlem NYC,Lele,Manhattan,East Harlem,40.79433,-73.94414,Private room,70,2,0,No Review,0.0,1,103,23.33
33528562,"Private, warm & inviting contemporary space.",Antoinette,Bronx,Wakefield,40.88491,-73.85484,Private room,33,1,0,No Review,0.0,1,116,16.5
33529491,Private bedroom in the heart of east village,Leonora,Manhattan,East Village,40.72705,-73.9846,Private room,80,1,1,2019-04-04 00:00:00,0.31,5,15,40.0
33529536,Large Private room minutes to Times Square,Carlton,Manhattan,Harlem,40.81089,-73.94309,Private room,62,1,7,2019-07-05 00:00:00,2.21,2,172,31.0
33529691,Comfy & Cheerful Oasis in Vibrant Neighborhood,Rocco,Brooklyn,Williamsburg,40.7198,-73.94125,Entire home/apt,171,2,6,2019-06-17 00:00:00,3.0,1,48,57.0
33529806,Entire studio with separate kitchen & dining room!,Ulviyya,Brooklyn,Sheepshead Bay,40.59516,-73.96208,Entire home/apt,125,1,0,No Review,0.0,1,0,62.5
33531011,Sunny Private bedroom in convenient location,Melissa,Brooklyn,Bushwick,40.70039,-73.92352,Private room,72,2,2,2019-05-06 00:00:00,0.7,1,364,24.0
33532173,"Only for airline crew, pilots and flight attendant",Hanine,Queens,East Elmhurst,40.76078,-73.88222,Private room,70,1,1,2019-07-07 00:00:00,1.0,3,76,35.0
33532216,BKLYN Cozy B&B,Anthony,Brooklyn,Bedford-Stuyvesant,40.69655,-73.93458,Private room,55,1,18,2019-06-22 00:00:00,6.0,1,0,27.5
33532516,Urban Zen Oasis,Victoria,Brooklyn,Crown Heights,40.67401,-73.92371,Entire home/apt,225,1,8,2019-06-08 00:00:00,2.61,1,178,112.5
33533498,"MASTER ROOM
Close to the JFK and LGA airport",Marcelo Y Lucio,Queens,Elmhurst,40.73018,-73.87172,Private room,57,1,20,2019-07-05 00:00:00,6.32,4,156,28.5
33533601,Chic Blush Freesia,Jackie,Manhattan,Lower East Side,40.71629,-73.98862,Private room,99,4,15,2019-07-05 00:00:00,4.74,2,191,19.8
33533803,Feel free and at home In  my cozy apartment.,W. Jesse,Bronx,Kingsbridge,40.86313,-73.90183,Shared room,35,1,3,2019-04-06 00:00:00,0.94,1,0,17.5
33534624,Chic Blush Shine,Jackie,Manhattan,Chinatown,40.71515,-73.99099,Private room,89,4,16,2019-07-06 00:00:00,5.0,2,166,17.8
33536886,★ Private Room in great location near Times Square,Rubens,Manhattan,Hell's Kitchen,40.7637,-73.99037,Private room,135,1,12,2019-07-07 00:00:00,5.9,1,278,67.5
33543641,Home away from home!! (4A),Northern Star Realty,Queens,Flushing,40.76671,-73.81935,Entire home/apt,85,1,8,2019-07-01 00:00:00,2.82,4,150,42.5
33544433,Spacious one bedroom Suit! (2T),Northern Star Realty,Queens,Flushing,40.7651,-73.81749,Entire home/apt,85,1,5,2019-06-03 00:00:00,2.08,4,156,42.5
33544651,Sun Lit Room in Ridgewood/Bushwick 25 mins to NYC,John,Queens,Ridgewood,40.70811,-73.91054,Private room,60,3,3,2019-06-01 00:00:00,1.15,2,264,15.0
33544900,Modern Suite in Bed-Stuy,Bianca,Brooklyn,Bedford-Stuyvesant,40.67837,-73.91871,Entire home/apt,60,2,5,2019-06-30 00:00:00,1.53,1,0,20.0
33546025,Cozy 2 bedroom Manhattan apartment,Toli,Manhattan,Upper East Side,40.78234,-73.9476,Entire home/apt,219,2,20,2019-06-28 00:00:00,6.52,1,133,73.0
33546854,LAVISH 3 Bedroom in Williamsburg!!,Inez,Brooklyn,Bedford-Stuyvesant,40.69421,-73.93834,Entire home/apt,250,2,3,2019-07-07 00:00:00,1.5,1,117,83.33
33547205,Sunny Astoria One-Bedroom With Stunning NYC Views,Bharat,Queens,Astoria,40.76625,-73.91946,Entire home/apt,160,2,1,2019-04-22 00:00:00,0.38,1,7,53.33
33548209,"Large, Bright, Full Home in Greenpoint w/ Backyard",Shelley,Brooklyn,Greenpoint,40.73279,-73.954,Entire home/apt,240,2,1,2019-04-28 00:00:00,0.42,1,7,80.0
33548323,Modern & Cozy Room with PRIVATE balcony!,Tiara,Brooklyn,Flatbush,40.6307,-73.95815,Private room,80,2,0,No Review,0.0,1,90,26.67
33549215,Entire apartment in the heart of Williamsburg,Edgar,Brooklyn,Williamsburg,40.71285,-73.96535,Entire home/apt,190,30,0,No Review,0.0,2,188,6.13
33549469,Sanctuary in the Heart of Williamsburg!,Timothy,Brooklyn,Williamsburg,40.72037,-73.95857,Entire home/apt,199,3,0,No Review,0.0,1,99,49.75
33549508,Musical loft sanctuary with private roof deck,Charles,Brooklyn,Greenpoint,40.73293,-73.95889,Entire home/apt,250,5,0,No Review,0.0,1,174,41.67
33551770,Sun soaked private room with all the amenities!,Jarrod,Brooklyn,Crown Heights,40.67692,-73.92241,Private room,60,1,26,2019-07-07 00:00:00,7.88,1,330,30.0
33551810,Beautiful Fifth Avenue Studio with Garden,Angeline,Manhattan,Upper East Side,40.78513,-73.95588,Entire home/apt,180,5,1,2019-04-27 00:00:00,0.41,1,77,30.0
33552714,Heaven,Lùis,Brooklyn,Bushwick,40.7023,-73.91911,Private room,59,1,8,2019-06-25 00:00:00,2.73,1,56,29.5
33552984,2 BRM Heart of Time Square,Alex,Manhattan,Hell's Kitchen,40.76273,-73.99061,Entire home/apt,300,1,14,2019-07-06 00:00:00,4.52,1,306,150.0
33553737,1 Bedroom open floor garden apartment,Juan,Brooklyn,Bedford-Stuyvesant,40.68592,-73.92695,Entire home/apt,120,31,1,2019-05-11 00:00:00,0.51,2,155,3.75
33554251,"seconds from subway, 30 min drive to city,solo tra",Danny,Brooklyn,Bensonhurst,40.61225,-73.9815,Private room,39,7,12,2019-06-11 00:00:00,4.5,2,58,4.88
33555650,A Nice Room,Syeda,Queens,Jamaica,40.70585,-73.80867,Private room,50,1,13,2019-06-23 00:00:00,4.53,9,358,25.0
33555952,"HUGE, SUNNY room in Financial District",Pat,Manhattan,Financial District,40.70598,-74.00804,Private room,150,4,2,2019-04-15 00:00:00,0.62,1,90,30.0
33556026,"CATALINA’S ROOM
 Close to JFK and LGA airport",Marcelo Y Lucio,Queens,Elmhurst,40.73101,-73.87139,Private room,51,1,12,2019-06-27 00:00:00,3.96,4,180,25.5
33556100,Spacious private room for rent.,William,Manhattan,Washington Heights,40.84316,-73.94062,Private room,100,2,11,2019-07-01 00:00:00,4.29,1,55,33.33
33557100,Great Room with WC,German,Brooklyn,Williamsburg,40.71492,-73.94397,Private room,60,3,1,2019-06-02 00:00:00,0.81,1,0,15.0
33558048,"Artist Loft: Clean, Cozy, Sun Filled, Plant Oasis",Jessi,Brooklyn,Bedford-Stuyvesant,40.69446,-73.9543,Entire home/apt,250,1,4,2019-07-02 00:00:00,1.85,1,10,125.0
33558102,Private room in loft (check out my pictures)!!!!,Marilyn,Brooklyn,Bushwick,40.70044,-73.92503,Private room,68,2,5,2019-05-27 00:00:00,1.76,1,15,22.67
33558241,Our sanctuary,Somaya,Manhattan,Harlem,40.82457,-73.94008,Entire home/apt,100,7,1,2019-04-26 00:00:00,0.41,4,33,12.5
33558283,Bohemian Brooklyn Suite with 2 Private Terraces,Sedef,Brooklyn,Williamsburg,40.70796,-73.94826,Private room,189,3,0,No Review,0.0,2,78,47.25
33558307,Charming 1BD Astoria Penthouse,Regina,Queens,Astoria,40.75909,-73.92005,Entire home/apt,98,2,1,2019-04-03 00:00:00,0.31,1,292,32.67
33558466,"Homey and spacious 1BR Apt, near Prospect Park",Chuck,Brooklyn,Flatbush,40.6491,-73.96322,Entire home/apt,110,3,2,2019-07-07 00:00:00,2.0,1,108,27.5
33558773,Astoria Center Location,Rafael,Queens,Astoria,40.76523,-73.9118,Private room,49,1,8,2019-06-04 00:00:00,3.04,4,192,24.5
33558808,Designer's spacious 4bedrooms Manhattan apt,Javanshir,Manhattan,Washington Heights,40.85129,-73.92954,Entire home/apt,300,3,12,2019-06-24 00:00:00,3.91,1,313,75.0
33558846,Brooklyn sunny room! Short or long term stay,Acadia,Brooklyn,Flatbush,40.63376,-73.95148,Private room,30,3,0,No Review,0.0,1,0,7.5
33559960,Center of the Universe Stay,Jane,Manhattan,East Village,40.73361,-73.98995,Private room,135,1,0,No Review,0.0,2,177,67.5
33560308,A GREY DOOR - BED-STUY.,Eunice,Brooklyn,Bedford-Stuyvesant,40.68395,-73.92998,Entire home/apt,113,5,8,2019-06-27 00:00:00,2.55,2,101,18.83
33560323,Private Studio Space in Windsor Terrace Brooklyn,Sheila,Brooklyn,Windsor Terrace,40.65596,-73.97951,Entire home/apt,55,1,5,2019-06-20 00:00:00,2.21,3,232,27.5
33560439,"Location Location Location! Basic, Clean & Cheap!",Khero,Manhattan,Kips Bay,40.74385,-73.97669,Entire home/apt,100,4,25,2019-07-05 00:00:00,8.24,1,4,20.0
33560460,Charming Soho large 1 bedroom apartment style loft,Kyle,Manhattan,SoHo,40.72745,-74.0025,Entire home/apt,285,5,3,2019-06-17 00:00:00,0.98,1,365,47.5
33560646,Big room with king bed,Jewel,Brooklyn,Bay Ridge,40.63209,-74.018,Private room,45,1,1,2019-04-08 00:00:00,0.32,1,95,22.5
33560655,Contemporary Brooklyn Lifestyle Apt /JFK Airport,Joyce,Brooklyn,East New York,40.66115,-73.89352,Entire home/apt,195,2,5,2019-06-23 00:00:00,2.83,4,347,65.0
33560707,Amazing Cortelyou road,Moncef,Brooklyn,Flatbush,40.63866,-73.96735,Entire home/apt,78,30,1,2019-06-22 00:00:00,1.0,1,279,2.52
33560762,Alojamiento Betsaida.,Delsy,Bronx,Fordham,40.86255,-73.90059,Private room,42,1,2,2019-06-30 00:00:00,1.82,1,332,21.0
33561854,Cozy studio for the best rest,Anastasia,Manhattan,Harlem,40.82011,-73.9404,Entire home/apt,110,1,0,No Review,0.0,1,180,55.0
33562239,Stylish NYC Apartment Right Next to Subway,Andrew,Manhattan,Washington Heights,40.8312,-73.9399,Private room,99,7,2,2019-06-16 00:00:00,0.77,1,90,12.38
33564331,Sunny big room in East Williamsburg,Olga,Brooklyn,Williamsburg,40.71379,-73.94104,Private room,47,27,1,2019-05-04 00:00:00,0.45,1,323,1.68
33571420,"DEMETRIO’S ROOM
Close to JFK and LGA Airport",Marcelo Y Lucio,Queens,Elmhurst,40.72997,-73.87183,Private room,51,1,20,2019-06-25 00:00:00,6.38,4,365,25.5
33571687,Sunny And Spacious Apartment In Chelsea,Minnie,Manhattan,Chelsea,40.74038,-74.00139,Entire home/apt,170,3,2,2019-06-01 00:00:00,1.09,1,39,42.5
33571691,RV camper for the outdoor lovers,New Roc,Bronx,Allerton,40.87268,-73.85424,Entire home/apt,100,2,0,No Review,0.0,1,180,33.33
33572668,Master bedroom in Luxury High Rise,James,Manhattan,Financial District,40.70824,-74.01403,Private room,125,4,1,2019-05-25 00:00:00,0.67,1,0,25.0
33574976,"Still NYC...  Grymes Hill, Staten Island",Julie Ann,Staten Island,Grymes Hill,40.6105,-74.09132,Entire home/apt,115,1,1,2019-06-30 00:00:00,1.0,1,339,57.5
33575571,HOSTEL MY REFUGE PAISA(Camarote#2abajo),Albeiro Y Katalina,Queens,East Elmhurst,40.76255,-73.88019,Shared room,43,1,0,No Review,0.0,4,153,21.5
33578743,PRIME WEST VILLAGE STUDIO APARTMENT,Sacha,Manhattan,West Village,40.73532,-73.99874,Entire home/apt,150,2,0,No Review,0.0,1,2,50.0
33578821,Cozy bedroom with patio in  townhouse in Brooklyn,Leandro And Julia,Brooklyn,Bedford-Stuyvesant,40.68775,-73.9277,Private room,50,4,1,2019-06-16 00:00:00,1.0,3,23,10.0
33579533,Comfortable and spacious bedroom in Brooklyn,Leandro And Julia,Brooklyn,Bedford-Stuyvesant,40.68899,-73.9289,Private room,57,3,8,2019-07-04 00:00:00,3.81,3,9,14.25
33579606,HOSTEL MY REFUGE PAISA  (Camarote#1 arriba),Albeiro Y Katalina,Queens,East Elmhurst,40.76275,-73.88198,Shared room,43,1,1,2019-04-09 00:00:00,0.33,4,91,21.5
33579691,shared apt only for female  near Times Square,Demir,Manhattan,Hell's Kitchen,40.76461,-73.98745,Shared room,65,1,0,No Review,0.0,3,365,32.5
33579775,Hotel Room at Midtown 45 at New York City,Allan,Manhattan,Midtown,40.75325,-73.97176,Private room,250,5,0,No Review,0.0,1,0,41.67
33579779,Great Apartment super close to the train.,Bernard,Brooklyn,Cypress Hills,40.67875,-73.90704,Entire home/apt,160,2,2,2019-06-18 00:00:00,2.0,1,162,53.33
33579970,Spacious and sunny one bedroom,Pete,Queens,Long Island City,40.75912,-73.92903,Entire home/apt,130,3,2,2019-06-09 00:00:00,1.43,2,0,32.5
33581628,"Spacious, Clean and Modern 2 Bedroom Suite",Michaelle,Brooklyn,Prospect-Lefferts Gardens,40.66002,-73.94363,Entire home/apt,150,2,8,2019-07-05 00:00:00,7.27,1,30,50.0
33582424,"clean  room  with private bath, 10 Mins to city",Wendy,Brooklyn,Bushwick,40.70092,-73.93732,Private room,50,1,26,2019-07-04 00:00:00,9.07,1,9,25.0
33582776,Cozy Guest Quarters in East Village Penthouse!,Haffro,Manhattan,East Village,40.7234,-73.98267,Private room,62,2,15,2019-06-21 00:00:00,4.84,4,284,20.67
33584724,Comfy’s Bedroom Close Subway,Mei,Brooklyn,Bath Beach,40.60615,-74.00315,Private room,49,2,3,2019-04-26 00:00:00,1.05,2,347,16.33
33585504,New 2 Bed 1 Bath in the UES #6131,Yaacov,Manhattan,Upper East Side,40.7786,-73.95208,Entire home/apt,206,30,1,2019-06-11 00:00:00,1.0,33,311,6.65
33585541,Lower East Side Studio,Omar,Manhattan,Lower East Side,40.72028,-73.98794,Entire home/apt,123,30,1,2019-05-31 00:00:00,0.77,1,96,3.97
33585686,Nolita Gem,Jia,Manhattan,Nolita,40.72175,-73.99544,Entire home/apt,145,5,3,2019-06-29 00:00:00,2.5,1,7,24.17
33585726,Amazing New 1 Bedroom in the UES #6132,Yaacov,Manhattan,Upper East Side,40.77721,-73.95222,Entire home/apt,206,30,0,No Review,0.0,33,189,6.65
33586112,Cozy Corner,Candace,Brooklyn,East Flatbush,40.65477,-73.92207,Private room,75,1,10,2019-07-02 00:00:00,3.19,4,365,37.5
33588367,"Large room in sunny Williamsburg apt, HUGE BALCONY",Guy,Brooklyn,Williamsburg,40.70845,-73.94266,Private room,76,2,6,2019-05-05 00:00:00,1.89,2,5,25.33
33588662,AMAZING 3 BEDROOM APARTMENT IN FLUSHING QUEENS,Samuel & Toluwani,Queens,Flushing,40.74006,-73.82894,Entire home/apt,200,1,12,2019-06-30 00:00:00,6.0,1,145,100.0
33588933,No Cleaning Fee! 1.5 blocks to 2 Train. 9pm-9am,Kenneth,Bronx,Wakefield,40.89613,-73.85503,Private room,35,1,9,2019-06-27 00:00:00,3.18,1,0,17.5
33589352,B-comfortable queen size bed try it yourself,Mohamad,Staten Island,Dongan Hills,40.57882,-74.09197,Private room,49,1,8,2019-06-09 00:00:00,2.53,3,342,24.5
33589468,“Mi casa es tu casa” “My home is your home” NYC,Javier,Queens,Fresh Meadows,40.74376,-73.7942,Entire home/apt,150,2,15,2019-07-07 00:00:00,6.92,1,69,50.0
33589554,Comfy Home ~ 1st Floor,Frances,Queens,Springfield Gardens,40.66465,-73.74907,Entire home/apt,150,3,6,2019-06-14 00:00:00,2.28,1,176,37.5
33590374,QUIET 1BR apartment CLOSE to EVERYTHING,Eric,Manhattan,Hell's Kitchen,40.76386,-73.98901,Entire home/apt,195,5,11,2019-07-05 00:00:00,5.08,1,14,32.5
33591701,"spacious, apt. near bars/parks/museums/restaurants",Jenna,Manhattan,Upper East Side,40.76928,-73.94855,Entire home/apt,140,2,11,2019-07-01 00:00:00,3.93,1,3,46.67
33592068,Bay parkway Private room,Antony,Brooklyn,Bensonhurst,40.6062,-73.98995,Private room,35,1,7,2019-05-21 00:00:00,2.44,12,0,17.5
33592086,Huge Room For Rent Close to JFK and the Q train,Cebile,Brooklyn,Sheepshead Bay,40.60898,-73.95341,Private room,65,1,5,2019-07-06 00:00:00,1.83,8,348,32.5
33592474,Private Room Near Q Train in Brooklyn,Cebile,Brooklyn,Sheepshead Bay,40.60765,-73.95392,Private room,65,1,4,2019-07-07 00:00:00,2.26,8,359,32.5
33592650,Cozy Room For Girls Only:2 Minutes Walk To Q Train,Cebile,Brooklyn,Sheepshead Bay,40.60755,-73.95303,Private room,65,1,5,2019-06-28 00:00:00,2.63,8,352,32.5
